DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,SampleMedium,pH,Temp,EC,DO,TIC,TOC,TN,F,Cl,NO2,Br,NO3,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd114,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,TI205,Pb208,U238,dD,d18O,NH4-N,Ortho-P,FI,HIX,UVA254,UVA280,SUVA254,SUVA280,SamplingNote
MST,,,,,,pH,degC,uS/cm,%,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,‰,‰,mg/L,mg/L,nm/nm,nm/nm,au,au,au,au,
(Detection limit),,,,,,,,,,0.00023,0.00026,0.0002,2.37,0.82,3.34,1.9,0.51,0.84,1.45,0.00424,2.265,0.7582,0.0403,0.00424,0.66,3.2668,0.1443,0.4243,0.0106,0.1527,0.123,0.00212,0.1761,0.1252,0.00636,0.00212,0.01485,0.00849,0.2715,0.0127,0.7637,0.0764,0.0127,0.0382,0.1782,0.00636,0.0191,2.1001,4.5184,0.3606,0.6788,0.1909,0.9758,0.7849,0.0424,0.2969,0.0424,0.2969,0.0212,0.063,0.0212,0.0658,0.00212,0.1365,0.4,0.1,0.01,0.01,,,,,,,
(Lab Method),,,,,,PH_EC1,OxyTem,PH_EC1,OxyTem,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,WIA_LGR,WIA_LGR,SmartChem200,SmartChem200,Fluoromax4,Fluoromax4,UV_Vis,UV_Vis,UV_Vis,UV_Vis,
8/13/2012 10:35,TopHGSp,JEMEZ_s851,GRAB,Grab,Surface water,6.4,7.7,-9999,72,3.29,1.114,0.4267,1.185,21.92,1.67,0.95,27.27,41.49,0.725,0.00212,76.5234,3260,728.35,4.21,19345,57.34,483.39,3964,0.52,0.16,0.1,0.43,1.78,0.02,0.21,0.76,2.89,0.13,0.7,7.99,159.23,0.13,0.0064,0.02,0.0891,0.02,0.97,40.96,7.99,9.89,253.55,17.18,2,26.97,4,20.98,6.99,16.98,0.0106,11.99,3,0.01,0.05,7.99,-89.89,-12.87,-9999,-9999,1.52,0.628323,0.037,0.031,0.033213645,0.027827648,
8/13/2012 11:12,EFHGmid,JEMEZ_s852,GRAB,Grab,Surface water,6.2,12.7,-9999,65.6,5.674,4.37,0.2369,1.185,1.67,1.67,0.95,0.255,24.36,0.725,0.01,72.2003,3214,1065.17,38.57,14394,77.18,858.18,5029,1.15,0.24,0.12,1.57,64.18,0.03,0.29,0.55,2.07,0.26,0.52,29.48,407.41,0.22,0.0064,0.01,0.0891,0.02,6.44,195.69,238.49,43.97,359.15,51.78,6.84,70.34,9.77,62.04,12.7,34.2,4.89,30.29,4.88,0.01,0.04,19.54,-81.57,-11.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/13/2012 12:00,HGbelowConf,JEMEZ_s853,GRAB,Grab,Surface water,6.8,12.3,-9999,69.1,5.072,3.764,0.2024,1.185,1.67,1.67,0.95,0.255,25.55,0.725,0.01,77.3903,3306,970.26,33.18,12419,58.62,1089.91,4468,0.97,0.3,3.05,2.42,79.25,0.03,0.31,0.75,1.74,0.25,0.61,31.05,257.3,0.56,0.0064,0.01,0.0891,0.02,5.55,132.28,143.78,29.99,309.86,43.69,5.04,38.34,5.05,32.29,9.08,23.21,2.02,26.23,4.04,0.01,0.04,17.15,-81.8,-11.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/13/2012 11:30,FLUME_HG,JEMEZ_s854,GRAB,Grab,Surface water,6.9,16.2,-9999,82.4,5.309,4.074,0.1728,1.185,1.67,1.67,0.95,0.255,21.04,0.725,0.03,63.59,3339.3,1076.98,28.8,11712.4802,12.76,1097.54,8492.64,1.21,0.22,0.0615,1.41,44.01,0.0626,0.38,0.4,0.77,0.73,0.1358,36.77,261.33,0.0382,0.0064,0.0191,0.0891,0.00318,3.69,147.64,203.41,33.45,136.07,41.45,5.28,55.95,5.43,36.51,7.14,31.12,2.77,22.29,3.35,0.0329,0.00106,16.46,-79.8,-11.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,took POC samples
8/13/2012 15:00,JemezAtSEC,JEMEZ_s855,GRAB,Grab,Surface water,7.6,24.2,-9999,75.9,14.24,3.151,0.316,55.43,1.67,1.67,0.95,0.255,107.13,0.725,0.03,1193.3622,95918,4940,19.67,28645,190.27,18281,33518,0.84,4.74,0.19,20.6,16.67,0.11,0.61,0.74,1.18,132.56,1.52,194.3,91.07,7.42,0.0064,0.01,0.0891,0.23,79.81,46.58,54.51,9.81,175.41,20.12,15.86,9.91,1.98,12.88,2.97,9.91,0.0106,11.89,0.99,0.04,0.04,547.03,-76.55,-10.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,took POC samples
8/27/2012 10:00,FLUME_UR,JEMEZ_s856,GRAB,Grab,Surface water,6.9,11.7,-9999,62.1,5.824,2,0.1514,1.185,17.62,1.67,0.95,0.255,56.26,0.725,0.00212,76.19,4634.83,614.15,17.74,13526.7918,49.18,1033.78,10492.31,0.62,0.0764,0.0615,0.59,31.79,0.0626,0.00318,0.00106,3.81,0.72,0.1358,42.41,51.32,0.52,0.0064,0.0191,0.0891,0.00318,5.51,45.35,88.78,9.3,0.3394,0.0955,0.4879,14.87,2.13,10.69,2.51,13.25,0.0106,6.82,0.0106,0.0329,0.00106,9.24,-80.55,-11.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 9:30,FLUME_LR,JEMEZ_s857,GRAB,Grab,Surface water,7.2,11.6,-9999,64,5.885,2.038,0.1334,1.185,20.89,1.67,0.95,0.255,30.01,0.725,0.05,82.27,5066.83,775.29,10.06,13061.9343,44.78,1112.1,9651.18,1.75,0.0764,0.0615,0.00106,31.05,0.0626,0.00318,0.00106,2.91,1.22,0.1358,38.54,57.85,0.56,0.0064,0.0191,0.0891,0.00318,8.96,56.89,91.82,12.74,27.16,4.81,5.34,16.66,1.57,11.88,1.75,9.86,1.56,5.03,0.0106,0.0329,0.00106,11.66,-78.55,-11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 9:00,FLUME_RM,JEMEZ_s858,GRAB,Grab,Surface water,6.9,12.5,-9999,68,4.549,1.917,0.2332,1.185,17.66,1.67,0.95,0.255,30.76,0.725,0.03,90.2,4984,473.03,27.51,17227,286,866.84,3368,1.71,0.96,0.22,0.18,23.99,0.01,0.24,0.42,5.1,2.03,0.67,27.11,71.8,13.33,0.0064,0.02,0.0891,0.07,4.9,59,140.7,10.3,149,18,1,12,1,10,3,9,10,13,0.0106,0.01,0.06,14,-78.77,-11.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 10:30,FLUME_UJ,JEMEZ_s859,GRAB,Grab,Surface water,7.2,11.6,-9999,61.5,5.034,5.764,0.3003,1.185,11.94,1.67,0.95,0.255,32.18,0.725,0.05,78.71,3731.88,853.06,36.46,15897.213,31.94,1586.7,8411.22,1.75,0.0764,0.0615,0.58,72.82,0.0626,0.00318,0.58,3.7,0.7,0.1358,30.3,371.13,0.0382,0.0064,0.0191,0.0891,0.00318,4.98,213.14,326.6,57.86,160.83,36.36,10.15,70.72,9.48,55.74,13.72,38.28,4.84,34.26,4.06,0.0329,0.00106,38.37,-79.22,-11.72,-9999,-9999,1.41,5.741371,0.3151,0.2461,0.054666898,0.042696044,
8/27/2012 11:30,FLUME_LJ,JEMEZ_s860,GRAB,Grab,Surface water,6.7,13.6,-9999,39,13.14,14.13,6.225,1.185,63.34,11.66,0.95,358.35,95.01,0.725,0.02,103.33,2858.42,3197.3,10.76,6216.1287,216.59,10790.96,32507.14,0.0053,0.78,0.0615,4.43,15.51,0.0626,0.63,1.12,3.77,1.77,0.1358,144.43,498.56,2.08,0.0064,0.0191,0.0891,0.00318,122.29,355.02,160.05,88.88,410.56,71.24,32.64,93.33,12.47,81.68,15.97,56.3,5.5,49.5,7.66,0.0329,0.00106,154.3,-70.7,-11.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 12:30,FLUME_HG,JEMEZ_s861,GRAB,Grab,Surface water,7,15.5,-9999,52.6,4.739,5.858,0.4894,1.185,1.67,1.67,0.95,0.255,23.66,0.725,0.02,78.48,3033.53,1038.88,52.99,11607.436,18.17,1313.36,8224.68,0.0053,0.0764,0.0615,1.22,79.96,0.0626,0.00318,0.00106,2.94,0.61,0.1358,35.34,459.24,0.0382,0.0064,0.0191,0.0891,0.00318,4.34,279.2,378.68,69.18,204.88,68.68,12.95,77.94,9.51,62.25,11.92,42.79,7.24,29.06,5.7,0.0329,0.00106,20.17,-77.29,-11.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 12:45,FLUME_ULJ,JEMEZ_s862,GRAB,Grab,Surface water,7,13.1,-9999,51.2,3.691,1.709,0.2498,1.185,1.67,1.67,0.95,0.255,25.69,0.725,0.00212,75.78,2829.81,501.39,22.16,10562.239,5.16,807.17,5990.24,1.44,0.0764,0.0615,0.00106,11.84,0.0626,0.00318,0.00106,3.03,0.63,1.84,23.79,82.6,0.0382,0.0064,0.0191,0.0891,0.00318,2.35,57.06,153.98,12.08,0.3394,12.69,3.74,21.37,2.78,14.97,3.14,14.41,1.96,11.38,2.1,0.0329,0.00106,9.42,-86.52,-12.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 13:00,FLUME_LLJ,JEMEZ_s863,GRAB,Grab,Surface water,6.7,14.7,-9999,50.7,4.291,1.529,0.1042,1.185,1.67,1.67,0.95,0.255,24.37,0.725,0.01,75.28,2888.06,543.69,23.41,10635.9428,13.43,857.26,6505.8,1.59,0.0764,0.0615,0.00106,13.9,0.0626,0.00318,0.00106,2.37,0.57,0.74,25.93,82.91,0.0382,0.0064,0.0191,0.0891,0.00318,2.14,58.49,151.26,13.43,0.3394,2.93,4.84,22.17,1.65,20.09,3.81,15.44,1.82,3.36,1.24,0.0329,0.00106,0.0682,-86.63,-12.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 14:00,VGJJ7,JEMEZ_s864,GRAB,Grab,Surface water,8.4,18.2,-9999,87.2,7.406,6.569,0.4477,53.9,42.63,1.67,0.95,0.255,0.42,0.725,0.02,80.24,11855.1,1368.87,81.63,16209.2849,10.63,1027.05,8642.61,0.96,0.85,0.0615,0.95,68.46,0.0626,0.00318,0.5,3.01,1.08,0.1358,39.19,182.15,1.17,0.0064,0.0191,0.0891,0.00318,12.39,139.16,206.63,32.67,89.34,22.06,6.36,28.12,4.22,33.05,7.89,24.48,1.91,21.96,3.35,0.0329,0.00106,89.7,-69.83,-10.08,-9999,-9999,1.36,8.29389,0.3388,0.2706,0.051575582,0.041193485,
8/8/2012 18:00,FLUME_UJ,JEMEZ_s865,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/9/2012 18:00,FLUME_UJ,JEMEZ_s866,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-82.93,-12.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/14/2012 18:00,FLUME_UJ,JEMEZ_s867,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-78.01,-11.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/17/2012 18:00,FLUME_UJ,JEMEZ_s868,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-80.11,-11.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/21/2012 18:00,FLUME_UJ,JEMEZ_s869,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-81.98,-12.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/23/2012 18:00,FLUME_UJ,JEMEZ_s870,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-80.93,-11.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/26/2012 18:00,FLUME_UJ,JEMEZ_s871,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-73.83,-11.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/30/2012 18:00,FLUME_LLJ,JEMEZ_s872,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-77.72,-10.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/2/2012 18:00,FLUME_LLJ,JEMEZ_s873,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-85.08,-12.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/5/2012 18:00,FLUME_LLJ,JEMEZ_s874,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-83.46,-12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/8/2012 18:00,FLUME_LLJ,JEMEZ_s875,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/11/2012 18:00,FLUME_LLJ,JEMEZ_s876,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-79.96,-11.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/14/2012 18:00,FLUME_LLJ,JEMEZ_s877,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-82.24,-11.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/17/2012 14:00,FLUME_UR,JEMEZ_s878,GRAB,Grab,Surface water,7,10.6,-9999,55.6,5.619,1.883,0.1133,1.185,17.19,1.67,0.95,0.255,57.39,0.725,0.01,78.24,4727.07,605.37,8.2,12608.8801,117.43,1240.65,9801.62,1.25,0.0764,0.0615,0.00106,19.97,0.0626,0.00318,0.00106,0.00742,0.61,0.1358,42.37,34.48,0.0382,0.0064,0.0191,0.0891,0.00318,5.71,29.77,49,6.13,0.3394,8.85,0.4879,6.27,0.0212,10.5,2.14,7.05,1.43,6.14,0.0106,0.0329,0.00106,7.6,-81.7,-12.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/17/2012 14:30,FLUME_LR,JEMEZ_s879,GRAB,Grab,Surface water,7.2,12,-9999,56.8,6.293,1.8,0.1201,1.185,30.34,1.67,0.95,0.255,38.63,0.725,0.00212,78.56,5096.06,748.83,8.56,12933.8807,98.14,1389.22,9309.93,0.0053,0.0764,0.0615,0.00106,23.24,0.0626,0.00318,0.00106,0.00742,0.98,0.1358,37.05,41.46,0.58,0.0064,0.0191,0.0891,0.00318,7.8,38.92,61.73,8.6,18.88,9.85,3.92,12.06,2.2,15.48,3.21,9.57,1.35,5.57,0.0106,0.0329,0.00106,12.11,-80.17,-11.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/17/2012 13:30,FLUME_RM,JEMEZ_s880,GRAB,Grab,Surface water,6.7,16.5,-9999,62.4,4.459,1.588,0.1467,11.74,13.76,1.67,0.95,0.255,29.69,0.725,0.01,88.8212,4930,392.49,25.39,16710,358.64,843.08,2951,0.96,1.02,0.14,0.13,16.98,0.01,0.12,0.29,0.76,1.92,0.62,19.45,56.32,1.17,0.0064,0.04,0.0891,0.08,3.52,54.34,122.61,11.36,150.18,12.94,1.98,3.95,1.98,4.94,1.98,5.93,0.99,7.9,0.99,0.0329,0.01,16.46,-77.51,-11.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/20/2012 13:30,FLUME_UJ,JEMEZ_s881,GRAB,Grab,Surface water,7,12.5,-9999,56.4,5.229,2.016,0.1279,1.185,12.36,1.67,0.95,0.255,30.74,0.725,0.02,75.7,4251.85,786.12,15.08,17221.5618,83.94,1500.27,7403.18,0.79,0.0764,0.0615,0.00106,18.29,0.0626,0.00318,0.00106,0.00742,0.73,0.5,27.29,78.42,0.0382,0.0064,0.0191,0.0891,0.00318,4.21,55.44,81.27,11.36,53.27,11.65,4.27,17.67,2.07,27.51,3.07,11.41,2.59,10.55,0.0106,0.0329,0.00106,20.49,-84.26,-12.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/20/2012 12:45,FLUME_LJ,JEMEZ_s882,GRAB,Grab,Surface water,7,7.7,-9999,51.4,8.518,2.901,0.1931,1.185,15.8,1.67,0.95,0.255,27.17,0.725,0.03,75.3,4733.81,1064.52,16.38,13668.7638,101.7,2097.23,10327.26,0.0053,0.84,0.0615,0.00106,28.38,0.0626,0.00318,0.00106,0.00742,0.82,0.1358,45.32,94.14,0.61,0.0064,0.0191,0.0891,0.00318,26.48,73.06,105.62,17.67,65.76,9.26,8.37,20.93,0.0212,13.46,2.35,12.28,0.0106,12.06,1.26,0.0329,0.00106,35.59,-81.41,-11.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/20/2012 12:00,FLUME_HG,JEMEZ_s883,GRAB,Grab,Surface water,7.1,10.9,-9999,50.4,5.403,3.432,0.1863,1.185,1.67,1.67,0.95,0.255,24.3,0.725,0.03,75.36,3313.89,1057.74,21.01,11315.1105,152.23,1412.34,7945.84,1.6,0.0764,0.0615,0.72,541.52,0.0626,1.67,1.88,0.00742,0.49,0.1358,35.02,239.59,0.78,0.0064,0.0191,0.0891,0.00318,3.8,130.38,167.9,31.92,89.9,28.01,4.69,51.72,3.78,36.51,7.13,25.33,3.08,21.6,3.83,0.0329,0.00106,11.7,-79.62,-11.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/20/2012 11:30,FLUME_ULJ,JEMEZ_s884,GRAB,Grab,Surface water,6.9,8.2,-9999,57.5,3.9,1.251,0.155,1.185,168.72,1.67,0.95,0.255,21.37,0.725,0.05,74.93,2892.28,515.83,19.29,10049.567,50.67,810.51,6077.96,1.12,0.0764,0.0615,0.00106,8.3,0.0626,0.00318,0.00106,0.00742,0.51,0.91,23.09,65.88,0.0382,0.0064,0.0191,0.0891,0.00318,4.27,40.67,106.73,7.85,0.3394,6.46,2.32,14.34,0.0212,20.67,2.53,10.08,0.0106,7.2,0.0106,0.0329,0.00106,0.0682,-88.06,-12.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
9/20/2012 10:00,VGJJ7,JEMEZ_s885,GRAB,Grab,Surface water,7.1,6.1,-9999,61.2,8.341,4.164,0.2596,39.54,35.74,1.67,0.95,0.255,9.78,0.725,0.01,82.89,12461.53,1192.8,10.35,16058.267,28.33,1000.82,7832.91,1.46,0.55,0.0615,0.00106,27.68,0.0626,0.00318,0.00106,0.00742,0.89,0.1358,33.52,96.2,1.44,0.0064,0.0191,0.0891,0.00318,13.73,71.4,91.37,15.47,57.49,23.18,3.41,28.05,3.58,24.57,4.68,14.59,2.11,10.69,1.62,0.0329,0.00106,31.81,-77.86,-10.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,sed sample taken
8/30/2012 18:00,FLUME_LLJ,JEMEZ_s886,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-80.48,-11.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/2/2012 18:00,FLUME_LLJ,JEMEZ_s887,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-82.96,-11.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
