,SampleCode (na),location (na),record count (na),SiteCode (na),sampling_date_JD (na),evaporated (na),bad_filters  (na),storage_time_days (na),Li7 (nM ),B11 (nM ),Ca43 (nM ),Rb85 (nM ),Sr88 (nM ),In115 (nM ),Na23 (nM ),Mg25 (nM ),Al27 (nM ),Si28 (nM ),P31 (nM ),Ca44 (nM ),Mn55 (nM ),Fe56 (nM ),Fe57 (nM ),Co59 (nM ),Ni60 (nM ),Cu63 (nM ),Cu65 (nM ),Zn64 (nM ),Zn66 (nM ),Rb85 (nM ).1,Sr88 (nM ).1,Mo98 (nM ),In115 (nM ).1,Ba138 (nM),Sample id (na),descp no (na),date (na),time (na),year (na),month (na),day (na),hour (na),minute (na),filter pore-size (na),method  (na),method No. (na),DateTime
629,3092.0,0.0,630.0,ERCZO_Elder_Creek_,1756.502083,0.0,0.0,50.49791667,104.7,5127.27,352344.66,2.86,1799.68,2.43,335894.42,203659.86,232.19,270527.56,2127.43,361250.4,94.75,137.08,134.47,0.55,3.57,-19.54,-15.05,9.99,12.31,2.8,1786.3,2.73,0.0,162.87,3092 K,0.0,10/22/2012,12:03:34,2012.0,10.0,22.0,12.0,3.0,0.45,GFS,7,2012-10-22 12:03:00
630,3093.0,0.0,631.0,ERCZO_Elder_Creek_,1757.502083,0.0,0.0,49.49791667,106.0,5254.75,342713.5,2.61,1721.88,2.43,322828.53,189794.72,244.17,257479.09,1671.6,334775.45,31.11,101.93,108.73,0.23,2.98,-19.05,-10.47,10.79,13.14,2.77,1448.07,1.84,0.0,166.08,3093 K,0.0,10/23/2012,12:03:24,2012.0,10.0,23.0,12.0,3.0,0.45,GFS,7,2012-10-23 12:03:00
631,3094.0,0.0,632.0,ERCZO_Elder_Creek_,1758.502083,0.0,0.0,90.49791667,117.0,32819.2,414249.7,2.6,1793.7,1.2,346361.0,179380.3,114.9,239523.6,1680.4,369468.6,27.8,128.8,130.7,0.3,3.2,-63.5,-52.5,9.0,10.5,2.5,1683.5,1.3,0.0,133.7,3094 K,0.0,10/24/2012,12:03:23,2012.0,10.0,24.0,12.0,3.0,0.45,GFS,7,2012-10-24 12:03:00
632,3095.0,0.0,633.0,ERCZO_Elder_Creek_,1759.502083,0.0,0.0,89.49791667,145.0,42738.4,430591.1,2.8,1922.8,1.1,382213.2,208311.9,4371.6,274085.3,1228.2,400740.4,45.5,2192.3,2115.4,0.8,5.7,-69.9,-59.1,16.8,16.9,2.6,1830.2,1.5,0.0,191.1,3095 K,0.0,10/25/2012,12:03:31,2012.0,10.0,25.0,12.0,3.0,0.45,GFS,7,2012-10-25 12:03:00
633,3096.0,0.0,634.0,ERCZO_Elder_Creek_,1760.502083,0.0,0.0,88.49791667,119.0,42538.9,414522.6,2.3,1836.8,-0.3,381895.5,210961.9,166.3,275199.0,890.4,408600.8,19.5,102.3,104.2,0.2,3.0,-45.9,-39.1,9.8,10.9,2.4,1769.8,1.5,0.0,178.2,3096 K,0.0,10/26/2012,12:03:20,2012.0,10.0,26.0,12.0,3.0,0.45,GFS,7,2012-10-26 12:03:00
634,3097.0,0.0,635.0,ERCZO_Elder_Creek_,1761.502083,0.0,0.0,87.49791667,121.0,48783.5,438734.1,2.4,1937.3,1.8,360842.0,197473.3,45.8,255853.4,782.7,386516.9,15.1,40.5,38.3,0.2,2.4,-34.3,-28.2,8.7,10.0,2.2,1807.4,1.2,0.0,140.5,3097 K,0.0,10/27/2012,12:03:24,2012.0,10.0,27.0,12.0,3.0,0.45,GFS,7,2012-10-27 12:03:00
635,3098.0,0.0,636.0,ERCZO_Elder_Creek_,1762.502083,0.0,0.0,86.49791667,125.0,50683.0,409372.9,2.4,1820.6,-3.7,368535.6,195763.2,206.7,258000.7,1182.7,401001.0,48.0,69.7,68.1,0.2,2.8,-36.6,-29.2,13.3,15.0,2.4,1846.9,1.3,0.0,164.0,3098 K,0.0,10/28/2012,12:03:17,2012.0,10.0,28.0,12.0,3.0,0.45,GFS,7,2012-10-28 12:03:00
636,3099.0,0.0,637.0,ERCZO_Elder_Creek_,1763.502083,0.0,0.0,85.49791667,126.0,58772.7,431890.3,2.6,1974.7,1.3,367006.1,196881.1,63.6,258184.7,808.2,388740.8,27.7,39.8,40.4,0.3,2.7,-47.5,-39.6,17.7,19.6,2.4,1861.5,1.2,0.0,142.0,3099 K,0.0,10/29/2012,12:03:15,2012.0,10.0,29.0,12.0,3.0,0.45,GFS,7,2012-10-29 12:03:00
637,3100.0,0.0,638.0,ERCZO_Elder_Creek_,1764.502083,0.0,0.0,84.49791667,123.0,66557.8,426489.7,2.5,1951.2,1.9,362474.7,193070.2,161.7,255171.7,727.9,394570.5,12.7,23.9,25.1,0.2,2.0,-30.3,-24.1,8.6,10.0,2.3,1815.1,1.2,0.0,134.5,3100 K,0.0,10/30/2012,12:03:15,2012.0,10.0,30.0,12.0,3.0,0.45,GFS,7,2012-10-30 12:03:00
638,3101.0,0.0,639.0,ERCZO_Elder_Creek_,1765.502083,0.0,0.0,83.49791667,113.0,70145.1,378440.1,2.8,1785.7,-2.6,351241.4,193324.5,98.7,254910.5,1634.1,381537.2,48.4,53.7,54.2,0.3,2.2,-49.9,-43.1,14.4,16.2,2.9,1786.3,1.3,0.0,138.3,3101 K,0.0,10/31/2012,12:03:15,2012.0,10.0,31.0,12.0,3.0,0.45,GFS,7,2012-10-31 12:03:00
639,3102.0,0.0,640.0,ERCZO_Elder_Creek_,1766.502083,0.0,0.0,82.49791667,115.0,83345.4,369399.5,2.6,1734.1,-2.2,338208.5,173998.2,75.8,240203.2,1311.3,357944.0,17.0,75.4,75.5,0.5,2.4,-56.8,-44.7,8.2,9.1,2.5,1672.2,1.0,0.0,128.7,3102 K,0.0,11/1/2012,12:03:16,2012.0,11.0,1.0,12.0,3.0,0.45,GFS,7,2012-11-01 12:03:00
640,3103.0,0.0,641.0,ERCZO_Elder_Creek_,1767.502083,0.0,0.0,81.49791667,125.0,140041.6,394398.9,2.5,1854.8,-1.8,378560.3,179626.1,239.0,274444.9,873.9,392084.7,14.1,82.9,82.6,0.4,5.7,-61.7,-55.3,54.7,66.5,2.4,1787.3,5.1,0.0,134.2,3103 K,0.0,11/2/2012,12:03:19,2012.0,11.0,2.0,12.0,3.0,0.45,GFS,7,2012-11-02 12:03:00
641,3104.0,0.0,642.0,ERCZO_Elder_Creek_,1768.502083,0.0,0.0,80.49791667,116.0,159987.8,375193.9,2.4,1805.1,-1.5,343862.5,188202.1,106.6,250249.6,668.7,370679.4,14.6,107.3,108.7,0.2,2.4,-39.1,-30.2,17.2,18.8,2.2,1726.2,1.4,0.0,128.1,3104 K,0.0,11/3/2012,12:03:24,2012.0,11.0,3.0,12.0,3.0,0.45,GFS,7,2012-11-03 12:03:00
642,3105.0,0.0,643.0,ERCZO_Elder_Creek_,1769.502083,0.0,0.0,79.49791667,121.0,262809.2,392373.5,2.5,1899.7,-1.1,369136.1,197555.2,39.1,261185.1,766.0,401074.6,14.6,38.0,38.3,0.2,1.8,-37.0,-32.6,11.7,13.4,2.5,1880.2,2.2,0.0,140.8,3105 K,0.0,11/4/2012,12:03:29,2012.0,11.0,4.0,12.0,3.0,0.45,GFS,7,2012-11-04 12:03:00
643,3106.0,0.0,644.0,ERCZO_Elder_Creek_,1770.502083,0.0,0.0,78.49791667,123.0,-1787947.6,391645.8,2.6,1928.8,0.0,364125.6,196919.7,52.6,272618.1,771.6,391363.4,13.8,32.8,33.0,0.4,2.2,-40.8,-34.0,19.0,21.5,2.5,1825.0,1.3,0.0,138.8,3106 K,0.0,11/5/2012,12:03:15,2012.0,11.0,5.0,12.0,3.0,0.45,GFS,7,2012-11-05 12:03:00
644,3107.0,0.0,645.0,ERCZO_Elder_Creek_,1771.502083,0.0,0.0,77.49791667,128.0,825218.7,411347.9,2.6,2037.7,0.0,375292.0,209868.7,49.0,286288.5,821.8,420121.1,15.4,50.1,51.3,0.4,2.3,-45.2,-38.1,36.6,43.0,2.5,1947.2,1.7,0.0,147.2,3107 K,0.0,11/6/2012,12:03:15,2012.0,11.0,6.0,12.0,3.0,0.45,GFS,7,2012-11-06 12:03:00
645,3108.0,0.0,646.0,ERCZO_Elder_Creek_,1772.502083,0.0,0.0,76.49791667,126.0,332197.9,389284.3,2.4,1992.6,0.0,358020.4,189134.4,40.2,254438.7,779.3,387161.2,11.8,46.7,46.9,0.2,2.8,-35.6,-28.9,18.0,20.1,2.2,1818.0,1.4,0.0,134.4,3108 K,0.0,11/7/2012,12:03:16,2012.0,11.0,7.0,12.0,3.0,0.45,GFS,7,2012-11-07 12:03:00
646,3109.0,0.0,647.0,ERCZO_Elder_Creek_,1773.502083,0.0,0.0,75.49791667,131.0,205999.7,415218.9,2.7,2101.3,0.0,380491.8,204683.1,425.6,274380.1,1380.7,413560.8,45.9,261.6,262.4,0.4,3.4,-115.6,-90.3,45.4,51.2,2.5,1944.0,1.7,0.0,141.6,3109 K,0.0,11/8/2012,12:03:19,2012.0,11.0,8.0,12.0,3.0,0.45,GFS,7,2012-11-08 12:03:00
647,3110.0,0.0,648.0,ERCZO_Elder_Creek_,1774.502083,0.0,0.0,74.49791667,119.0,142556.4,379971.6,2.4,1932.5,0.0,358397.5,196172.7,129.3,282808.3,1162.4,389339.3,21.6,78.4,78.0,0.2,3.4,-55.3,-44.0,41.8,45.6,2.4,1851.0,2.9,0.0,138.7,3110 K,0.0,11/9/2012,12:03:24,2012.0,11.0,9.0,12.0,3.0,0.45,GFS,7,2012-11-09 12:03:00
648,3147.0,0.0,649.0,ERCZO_Elder_Creek_,1781.571528,0.0,0.0,68.42847222,110.2,41073.73,370268.06,2.26,1775.72,0.0,336403.22,180521.19,58.95,238863.18,659.12,346132.38,10.97,43.41,45.64,0.1,1.7,-32.92,-25.76,3.74,3.3,2.15,1736.3,1.73,0.0,124.68,3147 K,0.0,11/16/2012,13:43:26,2012.0,11.0,16.0,13.0,43.0,0.45,GFS,7,2012-11-16 13:43:00
649,3148.0,0.0,650.0,ERCZO_Elder_Creek_,1782.571528,0.0,0.0,67.42847222,111.9,36963.34,314339.24,2.32,1503.17,0.0,295868.59,163331.5,214.3,222209.69,1400.95,310457.78,23.77,177.54,184.31,0.37,4.03,-58.69,-48.53,15.36,15.95,2.17,1468.01,1.67,0.0,119.54,3148 K,0.0,11/17/2012,13:43:32,2012.0,11.0,17.0,13.0,43.0,0.45,GFS,7,2012-11-17 13:43:00
650,3150.0,0.0,651.0,ERCZO_Elder_Creek_,1784.572222,0.0,0.0,65.42777778,113.6,53589.43,325841.62,2.22,1529.59,2.41,292387.32,159531.57,308.51,230862.89,686.4,301541.23,9.29,252.63,253.0,0.22,2.3,-42.42,-35.19,15.26,15.74,2.07,1428.87,1.67,0.0,112.38,3150 K,0.0,11/19/2012,13:44:18,2012.0,11.0,19.0,13.0,44.0,0.45,GFS,7,2012-11-19 13:44:00
651,3153.0,0.0,652.0,ERCZO_Elder_Creek_,1787.571528,0.0,0.0,62.42847222,110.2,41875.84,288178.65,1.88,1343.27,2.51,267517.54,145884.45,80.88,226190.68,486.69,267581.61,6.45,58.44,61.36,0.22,1.98,-35.84,-27.68,5.88,5.36,1.76,1239.87,1.29,0.0,91.72,3153 K,0.0,11/22/2012,13:43:21,2012.0,11.0,22.0,13.0,43.0,0.45,GFS,7,2012-11-22 13:43:00
652,3154.0,0.0,653.0,ERCZO_Elder_Creek_,1788.571528,0.0,0.0,61.42847222,112.2,42813.14,301674.42,1.93,1388.1,3.51,273395.69,147816.25,204.79,233951.67,565.48,272861.55,155.34,72.63,73.42,0.61,5.57,-34.15,-26.74,18.46,19.97,1.76,1285.91,1.56,0.0,233.41,3154 K,0.0,11/23/2012,13:43:25,2012.0,11.0,23.0,13.0,43.0,0.45,GFS,7,2012-11-23 13:43:00
653,3155.0,0.0,654.0,ERCZO_Elder_Creek_,1789.571528,0.0,0.0,60.42847222,111.0,43551.91,320513.6,1.97,1485.15,2.71,282793.6,151965.06,56.36,225532.82,463.16,286349.92,5.1,38.57,39.95,0.18,1.89,-27.32,-21.28,5.58,6.43,1.74,1322.06,1.34,0.0,117.77,3155 K,0.0,11/24/2012,13:43:26,2012.0,11.0,24.0,13.0,43.0,0.45,GFS,7,2012-11-24 13:43:00
654,3156.0,0.0,655.0,ERCZO_Elder_Creek_,1790.571528,0.0,0.0,59.42847222,109.8,39866.57,306472.15,1.91,1427.77,0.0,280133.32,156812.12,61.91,228510.54,482.36,291775.55,6.23,39.98,40.97,0.2,1.58,-24.9,-20.97,9.4,9.7,1.83,1371.06,1.55,0.0,158.75,3156 K,0.0,11/25/2012,13:43:26,2012.0,11.0,25.0,13.0,43.0,0.45,GFS,7,2012-11-25 13:43:00
655,3157.0,0.0,656.0,ERCZO_Elder_Creek_,1791.571528,0.0,0.0,58.42847222,103.4,39986.06,308861.35,1.89,1450.38,0.0,285958.83,155941.82,74.16,229812.48,461.62,295657.8,16.52,39.58,40.01,0.17,2.03,-27.85,-19.31,14.01,15.3,1.71,1386.38,1.76,0.0,98.87,3157 K,0.0,11/26/2012,13:43:19,2012.0,11.0,26.0,13.0,43.0,0.45,GFS,7,2012-11-26 13:43:00
656,3158.0,0.0,657.0,ERCZO_Elder_Creek_,1792.571528,0.0,0.0,57.42847222,104.4,38045.87,304592.18,1.85,1435.93,0.0,277024.05,157138.99,74.53,225779.75,461.66,289122.97,16.61,39.43,39.8,0.17,2.42,-24.57,-18.49,14.14,16.79,1.72,1378.39,1.67,0.0,97.1,3158 K,0.0,11/27/2012,13:43:18,2012.0,11.0,27.0,13.0,43.0,0.45,GFS,7,2012-11-27 13:43:00
657,3159.0,0.0,658.0,ERCZO_Elder_Creek_,1793.571528,0.0,0.0,56.42847222,102.5,48117.52,292332.25,2.0,1401.66,0.0,286103.67,156457.55,117.33,227233.04,713.4,288439.24,12.02,80.65,84.42,0.27,3.32,-50.3,-36.84,11.54,12.73,1.98,1388.98,1.5,0.0,217.5,3159 K,0.0,11/28/2012,13:43:20,2012.0,11.0,28.0,13.0,43.0,0.45,GFS,7,2012-11-28 13:43:00
658,3160.0,0.0,659.0,ERCZO_Elder_Creek_,1794.571528,0.0,0.0,55.42847222,111.4,40028.38,254385.37,2.03,1181.4,0.0,244425.51,130275.53,1667.19,200984.41,669.27,247223.74,49.19,1231.76,1231.26,0.5,4.21,-61.6,-47.63,10.91,12.55,2.06,1185.55,1.39,0.0,194.9,3160 K,0.0,11/29/2012,13:43:17,2012.0,11.0,29.0,13.0,43.0,0.45,GFS,7,2012-11-29 13:43:00
659,3161.0,0.0,660.0,ERCZO_Elder_Creek_,1795.571528,0.0,0.0,54.42847222,116.1,24299.8,251661.92,2.25,1069.19,7.2,206870.83,106695.09,307.59,203218.0,500.05,198035.56,15.61,125.97,131.51,0.26,2.4,-42.17,-34.87,8.09,9.76,1.77,918.35,0.92,0.0,96.26,3161 K,0.0,11/30/2012,13:43:30,2012.0,11.0,30.0,13.0,43.0,0.45,GFS,7,2012-11-30 13:43:00
660,3162.0,0.0,661.0,ERCZO_Elder_Creek_,1796.571528,0.0,0.0,53.42847222,123.0,18856.9,229793.18,2.04,965.61,3.07,197158.75,109873.19,1530.78,210337.58,409.04,193672.59,22.26,1256.69,1256.5,0.54,4.54,-43.06,-36.9,14.31,16.49,1.78,894.55,1.0,0.0,65.6,3162 K,0.0,12/1/2012,13:43:23,2012.0,12.0,1.0,13.0,43.0,0.45,GFS,7,2012-12-01 13:43:00
661,3163.0,0.0,662.0,ERCZO_Elder_Creek_,1797.571528,0.0,0.0,52.42847222,94.4,9326.2,167270.9,2.33,694.37,3.11,156467.62,82440.18,257.45,191265.46,492.16,147160.64,12.12,134.33,134.52,0.26,2.42,-38.28,-29.19,6.38,6.58,2.1,662.59,0.78,0.0,52.86,3163 K,0.0,12/2/2012,13:43:31,2012.0,12.0,2.0,13.0,43.0,0.45,GFS,7,2012-12-02 13:43:00
662,3164.0,0.0,663.0,ERCZO_Elder_Creek_,1798.571528,0.0,0.0,51.42847222,126.5,12348.19,217354.73,2.23,924.48,3.44,190783.08,103869.85,1415.55,226019.36,502.86,186108.97,32.68,1088.0,1068.53,0.52,5.78,-32.04,-29.64,15.58,18.02,1.83,879.77,0.83,0.0,367.11,3164 K,0.0,12/3/2012,13:43:30,2012.0,12.0,3.0,13.0,43.0,0.45,GFS,7,2012-12-03 13:43:00
663,3165.0,0.0,664.0,ERCZO_Elder_Creek_,1799.571528,0.0,0.0,50.42847222,125.8,13850.37,236475.82,2.08,1029.13,2.95,204768.86,115522.54,173.8,229708.01,494.84,203127.58,14.62,83.89,85.79,0.23,2.54,-27.33,-23.25,11.43,12.85,1.86,939.92,0.89,0.0,78.79,3165 K,0.0,12/4/2012,13:43:29,2012.0,12.0,4.0,13.0,43.0,0.45,GFS,7,2012-12-04 13:43:00
664,3166.0,0.0,665.0,ERCZO_Elder_Creek_,1800.571528,0.0,0.0,49.42847222,123.5,12017.03,217414.6,1.97,928.26,0.0,201919.77,110705.25,147.1,232050.91,486.07,199323.47,10.23,65.44,65.48,0.28,6.5,-22.01,-19.98,27.04,30.39,1.82,933.03,0.85,0.0,69.9,3166 K,0.0,12/5/2012,13:43:28,2012.0,12.0,5.0,13.0,43.0,0.45,GFS,7,2012-12-05 13:43:00
665,3167.0,0.0,666.0,ERCZO_Elder_Creek_,1801.571528,0.0,0.0,48.42847222,144.4,16483.32,258812.71,2.17,1109.66,2.84,217133.35,122749.36,119.66,252058.51,466.31,228359.62,12.51,40.44,41.66,0.25,3.06,-34.14,-30.23,8.92,9.44,2.01,1053.41,1.34,0.0,85.4,3167 K,0.0,12/6/2012,13:43:27,2012.0,12.0,6.0,13.0,43.0,0.45,GFS,7,2012-12-06 13:43:00
666,3168.0,0.0,667.0,ERCZO_Elder_Creek_,1802.571528,0.0,0.0,47.42847222,127.5,17334.89,257469.57,1.96,1117.07,3.22,224376.4,122682.38,103.88,248605.74,453.68,214831.99,7.47,38.52,40.16,0.23,1.83,-17.64,-15.26,7.49,7.8,1.72,1040.61,2.42,0.0,73.56,3168 K,0.0,12/7/2012,13:43:26,2012.0,12.0,7.0,13.0,43.0,0.45,GFS,7,2012-12-07 13:43:00
667,3188.0,0.0,668.0,ERCZO_Elder_Creek_,1809.585417,0.0,0.0,83.41458333,116.3,1082.49,274989.1,1.75,1226.84,0.0,248438.21,157995.29,94.03,253498.11,411.83,283463.6,5.23,38.87,39.86,0.21,1.84,-11.12,-8.22,5.18,5.61,1.56,1224.31,1.51,0.0,90.32,3188 K,0.0,12/14/2012,14:03:34,2012.0,12.0,14.0,14.0,3.0,0.45,GFS,7,2012-12-14 14:03:00
668,3189.0,0.0,669.0,ERCZO_Elder_Creek_,1810.585417,0.0,0.0,82.41458333,84.8,1022.24,263264.22,1.67,1194.3,0.0,252835.98,126171.83,366.93,231296.37,173.51,250626.78,28.05,128.99,117.21,0.25,2.88,-16.49,-10.48,14.44,13.7,1.58,1145.84,1.22,0.0,97.38,3189 K,0.0,12/15/2012,14:03:40,2012.0,12.0,15.0,14.0,3.0,0.45,GFS,7,2012-12-15 14:03:00
669,3190.0,0.0,670.0,ERCZO_Elder_Creek_,1811.586111,0.0,0.0,126.4138889,116.09,2636.98,272095.57,1.81,1181.8,0.0,256046.87,150104.56,162.25,246475.36,448.92,266907.9,32.27,56.86,59.72,0.34,2.04,-15.48,-13.42,8.46,7.52,1.84,1287.01,1.25,0.0,91.15,3190 K,0.0,12/16/2012,14:04:14,2012.0,12.0,16.0,14.0,4.0,0.45,GFS,7,2012-12-16 14:04:00
670,3191.0,0.0,671.0,ERCZO_Elder_Creek_,1812.585417,0.0,0.0,125.41458329999999,108.01,1803.64,208242.47,1.68,908.39,0.0,208555.83,115073.13,176.43,225022.2,339.71,191894.43,9.85,80.91,81.08,0.29,2.3,-22.94,-18.07,17.69,14.63,1.66,1002.52,1.12,0.0,67.49,3191 K,0.0,12/17/2012,14:03:34,2012.0,12.0,17.0,14.0,3.0,0.45,GFS,7,2012-12-17 14:03:00
671,3192.0,0.0,672.0,ERCZO_Elder_Creek_,1813.585417,0.0,0.0,124.41458329999999,125.98,1891.66,240643.32,1.78,1045.39,0.0,227404.12,132279.92,114.55,249330.62,365.9,230000.88,5.32,102.63,106.74,0.36,2.22,-15.63,-14.67,20.44,21.75,1.7,1148.24,1.08,0.0,76.19,3192 K,0.0,12/18/2012,14:03:40,2012.0,12.0,18.0,14.0,3.0,0.45,GFS,7,2012-12-18 14:03:00
672,3193.0,0.0,673.0,ERCZO_Elder_Creek_,1814.586111,0.0,0.0,123.4138889,120.44,1887.49,239359.13,1.65,1041.12,0.0,232740.83,132569.92,98.3,254909.81,253.07,234280.56,30.87,42.84,46.94,0.41,1.65,-12.63,-9.37,1.49,-1.18,1.55,1154.66,2.39,0.0,73.52,3193 K,0.0,12/19/2012,14:04:14,2012.0,12.0,19.0,14.0,4.0,0.45,GFS,7,2012-12-19 14:04:00
673,3195.0,0.0,674.0,ERCZO_Elder_Creek_,1816.585417,0.0,0.0,121.41458329999999,117.0,1487.84,195675.61,1.84,853.73,0.0,198486.39,110834.88,287.52,229895.15,299.26,192229.05,6.78,103.3,108.03,0.28,1.65,-13.72,-9.81,59.75,66.78,1.84,939.81,0.88,0.0,61.03,3195 K,0.0,12/21/2012,14:03:40,2012.0,12.0,21.0,14.0,3.0,0.45,GFS,7,2012-12-21 14:03:00
674,3196.0,0.0,675.0,ERCZO_Elder_Creek_,1817.586111,0.0,0.0,120.4138889,123.74,1375.14,204988.25,1.71,897.91,0.0,201347.89,113984.46,152.02,239307.97,399.84,199841.43,7.33,55.09,56.74,0.21,1.44,-21.47,-21.12,12.43,12.82,1.71,981.04,0.83,0.0,66.82,3196 K,0.0,12/22/2012,14:04:05,2012.0,12.0,22.0,14.0,4.0,0.45,GFS,7,2012-12-22 14:04:00
675,3198.0,0.0,676.0,ERCZO_Elder_Creek_,1819.585417,0.0,0.0,118.41458329999999,130.21,1202.78,198944.66,1.72,869.95,0.0,220385.52,122773.3,128.44,263789.98,330.57,207181.01,6.45,39.35,40.05,0.39,2.02,-10.22,-9.16,-4.39,-6.81,1.66,1027.7,0.83,0.0,70.29,3198 K,0.0,12/24/2012,14:03:21,2012.0,12.0,24.0,14.0,3.0,0.45,GFS,7,2012-12-24 14:03:00
676,3199.0,0.0,677.0,ERCZO_Elder_Creek_,1820.627083,0.0,0.0,117.37291670000002,138.93,1325.43,217039.05,1.77,946.93,0.0,215788.89,124204.16,143.75,263045.7,441.64,212513.15,4.75,53.06,51.53,0.25,1.3,-9.27,-6.51,7.72,9.05,1.91,1029.92,0.9,0.0,72.3,3199 K,0.0,12/25/2012,15:03:21,2012.0,12.0,25.0,15.0,3.0,0.45,GFS,7,2012-12-25 15:03:00
677,3200.0,0.0,678.0,ERCZO_Elder_Creek_,1821.586111,0.0,0.0,116.4138889,130.97,1379.41,212893.78,1.75,916.98,0.0,212258.59,120633.05,87.83,258817.23,367.73,205806.04,7.94,25.81,26.72,0.24,1.28,-12.05,-10.07,0.33,0.75,1.62,1020.92,0.78,0.0,65.56,3200 K,0.0,12/26/2012,14:04:07,2012.0,12.0,26.0,14.0,4.0,0.45,GFS,7,2012-12-26 14:04:00
678,3202.0,0.0,679.0,ERCZO_Elder_Creek_,1823.585417,0.0,0.0,114.41458329999999,134.21,1427.27,225361.34,1.78,969.01,0.0,220770.86,126733.71,561.71,263985.23,338.88,220135.82,6.5,136.38,135.98,0.25,1.72,-9.4,-6.73,1.52,2.01,1.8,1060.63,1.21,0.0,69.63,3202 K,0.0,12/28/2012,14:03:20,2012.0,12.0,28.0,14.0,3.0,0.45,GFS,7,2012-12-28 14:03:00
679,3203.0,0.0,680.0,ERCZO_Elder_Creek_,1824.585417,0.0,0.0,113.41458329999999,148.53,1480.07,226908.59,2.17,984.94,2.11,227015.8,129248.83,4928.35,272143.31,514.46,218512.33,29.89,2604.68,2553.22,0.74,22.07,-28.59,-24.24,14.12,15.87,2.11,1066.89,1.08,0.0,72.14,3203 K,0.0,12/29/2012,14:03:22,2012.0,12.0,29.0,14.0,3.0,0.45,GFS,7,2012-12-29 14:03:00
680,3204.0,0.0,681.0,ERCZO_Elder_Creek_,1825.585417,0.0,0.0,112.41458329999999,137.33,1675.63,249778.67,1.74,1076.3,2.81,248372.75,146081.55,89.53,279247.97,382.17,246990.67,6.72,39.83,41.83,0.2,4.72,-12.9,-10.91,12.3,11.52,1.75,1188.06,1.29,0.0,80.69,3204 K,0.0,12/30/2012,14:03:24,2012.0,12.0,30.0,14.0,3.0,0.45,GFS,7,2012-12-30 14:03:00
681,3205.0,0.0,682.0,ERCZO_Elder_Creek_,1826.585417,0.0,0.0,111.41458329999999,136.45,1770.5,256643.02,1.76,1101.56,3.51,249370.52,145565.07,85.74,281893.39,523.65,251146.05,5.23,39.27,36.15,0.24,1.6,-9.01,-7.01,22.02,27.88,1.63,1235.81,0.98,0.0,79.27,3205 K,0.0,12/31/2012,14:03:26,2012.0,12.0,31.0,14.0,3.0,0.45,GFS,7,2012-12-31 14:03:00
682,3208.0,0.0,683.0,ERCZO_Elder_Creek_,1829.585417,0.0,0.0,108.41458329999999,124.25,1841.04,250920.07,1.7,1097.68,4.21,247765.45,145874.1,82.02,267350.2,343.15,244647.86,7.96,24.74,25.27,0.19,1.49,-11.36,-8.07,14.91,17.07,1.66,1199.06,1.15,0.0,75.06,3208 K,0.0,1/3/2013,14:03:32,2013.0,1.0,3.0,14.0,3.0,0.45,GFS,7,2013-01-03 14:03:00
683,3240.0,0.0,684.0,ERCZO_Elder_Creek_,1852.548611,0.0,0.0,40.45138889,127.0,1204.57,296597.73,1.86,1418.92,0.0,265825.02,144584.07,65.98,254707.96,467.88,299436.47,16.02,21.13,19.62,0.1,1.57,-9.72,-6.62,13.58,14.07,1.7,1390.97,1.71,0.0,89.28,3240 K,0.0,1/26/2013,13:10,2013.0,1.0,26.0,13.0,10.0,0.45,GFS,7,2013-01-26 13:10:00
684,3241.0,0.0,685.0,ERCZO_Elder_Creek_,1854.548611,0.0,0.0,38.45138889,112.7,1187.34,289047.37,1.86,1315.32,0.0,253322.49,160631.2,64.86,246917.75,435.24,306071.3,8.9,19.73,22.6,0.11,2.03,-8.91,-5.84,7.44,7.54,1.56,1281.68,1.61,0.0,91.69,3241 K,0.0,1/28/2013,13:10,2013.0,1.0,28.0,13.0,10.0,0.45,GFS,7,2013-01-28 13:10:00
685,3242.0,0.0,686.0,ERCZO_Elder_Creek_,1856.548611,0.0,0.0,36.45138889,109.0,1168.23,289147.77,1.65,1326.21,0.0,278602.97,162488.75,90.98,252966.48,312.98,301647.13,7.75,16.92,18.7,0.18,1.92,-11.14,-6.62,14.4,14.4,1.56,1393.94,1.72,0.0,90.88,3242 K,0.0,1/30/2013,13:10,2013.0,1.0,30.0,13.0,10.0,0.45,GFS,7,2013-01-30 13:10:00
686,3244.0,0.0,687.0,ERCZO_Elder_Creek_,1860.548611,0.0,0.0,32.45138889,113.1,1285.11,296982.36,1.74,1355.41,0.0,263946.7,168172.94,71.09,248008.65,311.96,316038.48,7.12,13.68,16.86,0.11,2.05,-9.09,-8.04,12.38,13.35,1.68,1374.0,1.6,0.0,90.22,3244 K,0.0,2/3/2013,13:10,2013.0,2.0,3.0,13.0,10.0,0.45,GFS,7,2013-02-03 13:10:00
687,3246.0,0.0,688.0,ERCZO_Elder_Creek_,1864.548611,0.0,0.0,28.45138889,108.0,1402.56,291171.3,1.67,1330.29,0.0,266046.9,167539.95,85.01,251688.16,352.31,317888.86,7.41,26.06,25.99,0.14,1.7,-10.19,-5.49,7.45,6.98,1.54,1341.33,1.67,0.0,89.28,3246 K,0.0,2/7/2013,13:10,2013.0,2.0,7.0,13.0,10.0,0.45,GFS,7,2013-02-07 13:10:00
