DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,TIC,TOC,TN,F-,Cl-,NO2-,Br-,NO3-,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd111,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Tl205,Pb208,U238,NH4-N,Ortho-P,SamplingNote
MST,,,,,pH,uS/cm,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,(mg/L),(mg/L),
(Detection limit),,,,,,,0.000229,0.000255,0.000204,0.983,1.14,2.33,1.45,0.724,0.109,1.05,0.042,0.039,3.69,0.366,0.096,0.684,0.723,0.138,0.114,0.027,0.003,0.003,0.012,0.006,0.0014,0.003,0.006,0.045,0.015,0.057,0.012,0.342,0.003,0.000291,0.006,0.003,0.003,0.003,0.429,0.204,0.255,1.23,0.87,0.61,2.41,0.204,0.876,0.231,0.255,0.228,0.762,0.057,0.468,0.678,0.54,0.01,0.01,
(Lab Method),,,,,PH_EC1,PH_EC1,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,SmartChem200,SmartChem200,
1/18/2011 0:00,MG_WEIR,MG-839,GRAB,SW,6.8,61.3,6.23,10.04,0.29,10.4,68.71,1.17,0.72,0.36,46.49,0.53,0.13,3.46,"4,179","1,420",274.03,"7,047.16",43.25,"1,129","7,191",6.96,1.03,0.36,1.8,235.17,0.17,0.71,10.65,0.67,0.33,0.04,28.53,637.01,3.07,0.11,0.07,0,0.23,6.74,323.11,"1,032.71",113.5,97.03,121.68,23.72,104.29,27.3,108.38,20.65,83.13,10.78,68.4,9.79,"-9,999.00",0.24,222.9,-0.0052,-0.0022,
1/18/2011 0:00,MG_S_OUT,MG-840,GRAB,SW,6.7,55.6,5.66,10.63,0.27,10.12,71.74,1.17,0.72,0.36,39.62,0.53,0.24,3.67,"3,968","1,297",350.81,"7,195.45",52.21,993,"6,455",8.48,1.17,0.31,2.42,288.24,0.16,0.66,18.98,0.38,0.37,0.1,27.49,812.4,2.3,0.11,0.04,0,0.23,7.43,416.46,"1,374.51",144.63,113.45,135.4,36.72,152.84,35.8,167.2,29.44,105.76,15.9,103.7,13.87,"-9,999.00",0.4,236.95,-0.0098,-0.0016,
1/18/2011 0:00,MG_S_SEEP,MG-841,GRAB,SW,6.2,107.6,2.93,11.72,0.34,10.85,99.39,1.17,0.72,0.36,290,0.53,0.1,6.65,"4,465","3,168",146.11,"7,632.89",72.85,"3,251","5,658",5.34,0.6,0.25,3.62,142.02,0.21,5.73,21.76,14.92,0.16,0.03,28.71,"1,450.88",2.01,0.11,0.25,0,0.27,11.44,495.55,"1,410.01",217.63,662.09,324.92,65.39,269.74,56.5,298.35,61.71,221.72,31.27,227.24,36.27,"-9,999.00",0.13,232.96,0.0427,0.0454,
1/18/2011 0:00,MG_G_OUT,MG-842,GRAB,SW,6.3,35.7,2.29,13.7,0.17,0.49,49.05,1.17,0.72,0.36,27.21,0.53,0.34,3.02,"2,689",456,393.49,"4,950.27",43.91,609,"2,475",5.05,0.47,0.23,1.11,190.66,0.19,0,4.37,15.42,0.35,0.03,18.05,"1,034.44",1.11,0.13,0.05,0,0.25,3.82,676.44,"2,079.01",219.06,126.57,244.41,42.7,220.07,45.94,195.73,40.77,129.3,15.16,105.57,16.75,"-9,999.00",0.38,101.42,-0.0063,-0.0027,
1/24/2011 0:00,MG_WEIR,MG-855,GRAB,SW,6.8,74.7,7.29,6.94,0.2,12.54,78.85,1.17,0.72,0.36,64.56,0.53,0.13,3.55,"4,860","1,759",113.41,"7,581.10",53.72,"1,132","7,353",4.21,0.56,0.06,0.71,106.2,0.08,0.48,6.14,0.41,0.2,0.26,33.51,404.16,3.97,0.12,0.05,0,0.21,5.7,176.31,558.82,61.35,72.07,59.9,13.2,47.43,16.7,55.16,9.85,53.51,7.73,54.54,7.31,"-9,999.00",0.08,172.18,0.0096,-0.0035,
1/24/2011 0:00,MG_S_OUT,MG-856,GRAB,SW,6.8,70,8.41,6.91,0.17,10.84,77.28,1.17,0.72,0.36,45.97,0.53,0.04,3.63,"4,903","1,645",142.85,"8,352.68",51.12,"1,109","8,873",4.65,0.68,0.18,0.96,135.71,0.08,0.72,9.14,1.86,0.25,0.31,32.85,434.67,2.9,0.11,0.04,0,0.23,5.78,195.91,605.06,68.16,99.38,71.83,18.37,42.85,20.1,59.18,14.9,58.71,7.49,55.91,9.84,"-9,999.00",0.17,162.23,0.0072,-0.0031,
1/24/2011 0:00,MG_G_OUT,MG-857,GRAB,SW,6.8,37.4,3.21,10.52,0.27,0.49,55.32,1.17,0.72,0.36,36.44,0.53,0.05,2.24,"3,327",492,258.43,"5,964.36",51.58,680,"2,804",4.36,0.5,0.93,5.48,206.13,0.1,0.69,4.53,10.19,0.54,0.03,19.48,906.57,1.16,0.12,0.07,0,0.26,3.59,600.96,"1,845.95",193.82,130.45,196.9,34.05,187.67,45.12,192.8,38.97,110.55,15.69,101.53,14.77,"-9,999.00",0.34,100.81,0.0198,-0.0037,
1/31/2011 0:00,MG_WEIR,MG-868,GRAB,SW,6.9,78.6,7.68,5.51,0,9.84,64.87,1.17,0.72,0.36,62.76,0.53,0.02,2.78,"5,522","1,941",42.86,"8,596.64",41.64,"1,176","8,032",2.42,0.48,0,0.03,48.63,0.03,0.51,4.66,0.61,0.15,0.33,35.46,227.96,4.61,0.11,0.04,0,0.19,5.32,81.25,178.31,30.29,90.88,28.17,4.43,1.21,9.28,18.24,5.56,32.83,5.21,32.12,5.08,"-9,999.00",68.18,181.35,-0.0143,-0.0031,
1/31/2011 0:00,MG_S_OUT,MG-869,GRAB,SW,7,74.1,7.66,131.98,4.54,8.81,64.85,1.17,0.72,0.36,42.28,0.53,0.02,2.85,"5,665","1,734",49.82,"8,283.30",47.45,"1,388","9,313",2.57,0.53,0.02,0.05,48.48,0.04,0.42,4.83,1.27,0.22,0.12,35.27,227.94,3.24,0.11,0.07,0,0.22,5.64,82.2,186.69,28.78,91.18,28.47,7.69,8.08,10.42,20.94,4.53,33.31,3.96,31.56,5.01,"-9,999.00",0.69,141.3,0.0142,-0.0037,
1/31/2011 0:00,MG_G_OUT,MG-870,GRAB,SW,6.8,43.3,3.44,10.12,0.29,0.49,54.52,1.17,0.72,0.36,39.62,0.53,0.02,2.65,"3,784",490,158.24,"6,968.50",45.74,951,"2,928",2.98,0.36,0.31,1.21,111.28,0.02,0,2.5,8.84,0.43,0.12,19.4,603.37,1.15,0.11,0.08,0,0.24,3,393.06,"1,174.07",123.53,104.44,132.72,26.24,118.43,27.67,109.24,20.93,80.04,10.3,77.61,10.24,"-9,999.00",5.67,117.41,0.0337,-0.0039,
2/7/2011 0:00,MG_WEIR,MG-897,GRAB,SW,-9999,89.1,8.59,5.21,0,11.2,70.8,1.17,0.72,0.36,69.26,0.53,0.04,3.13,"6,808","2,340",30.14,"8,902.83",28.74,"1,307","8,474",1.08,0.3,0.15,0.44,25.05,0.15,0.87,3.82,0.61,0.31,0.03,38.53,179.65,5.06,0,0.13,2.35,0.3,6.36,24.75,81.94,17.77,94.32,18,5.19,22.62,3.47,26.15,4.89,16.31,3.13,18.76,2.69,0.23,0.15,123.76,-9999,-9999,
2/7/2011 0:00,MG_S_OUT,MG-898a,GRAB,SW,-9999,86.8,3.53,124.42,4.42,12.28,75.37,1.17,0.72,0.36,46.2,0.53,0.15,3.11,"6,923","2,203",20.69,"9,000.70",20.69,"1,359","8,607",0.97,0.4,0.2,0.35,17.76,0.15,1.06,5.89,14.89,0.25,0.03,39.66,158.42,3.39,0,0.5,1.91,0.29,7.22,14.83,72.95,14.45,76.38,16.76,6.76,21.18,3.12,21.49,4.44,15.81,2.39,20.46,3.53,0.23,0.13,64.68,-9999,-9999,
2/7/2011 0:00,MG_S_OUT,MG-898b,GRAB,SW,-9999,-9999,8.96,5.4,0.37,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999","-9,999","-9,999.00","-9,999.00","-9,999.00","-9,999","-9,999","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,duplicate glass vials to sample 898a
1/10/2011 0:00,MG_WEIR,MG-909,GRAB,SW,6.9,101.6,8.14,7.86,1.24,15.3,89.04,1.17,0.72,0.36,52.17,0.53,0.02,2.4,"6,314","1,940",50.84,"7,878.93",22.3,"1,464","7,515",1.88,0.31,0.13,0.44,45.3,0.07,1.22,6.16,13.78,0.18,0.03,32.89,328.88,3.59,0,0.16,0.55,0.11,5.77,77.07,205.8,37.12,148.3,53.06,11.8,53.27,7.43,60.23,10.39,30.37,4.84,36.92,5.25,0.23,0.07,130.14,-9999,-9999,
2/21/2011 0:00,MG_S_OUT,MG-911,GRAB,SW,6.9,86.8,9.27,6.37,0,11.48,71.59,1.17,0.72,0.36,48.57,0.53,0.02,1.93,"6,604","1,969",120.97,"8,927.59",28.19,"1,245","7,991",3.7,0.45,0.12,0.83,88.68,0.09,0.68,4.97,0.57,0.12,0.1,34.89,283.92,3.09,0,0.05,0.35,0.08,6.51,90.28,286.92,36.49,83.68,46.09,7.8,43.69,8.28,51.39,8.1,27.49,3.95,36.19,5.8,0.23,0.06,103.97,-9999,-9999,
2/28/2011 0:00,MG_WEIR,MG-914,GRAB,SW,6.2,84.4,9.94,6.35,0.34,13.05,77.51,1.17,0.72,0.36,71.31,0.53,0.12,4.51,"6,796","2,160",13.43,"8,467.81",18.64,"1,446","8,114",0.71,0.27,0.79,0.37,35.98,0.1,3.04,4.08,11.69,0.08,0.03,35.68,122.26,4.8,0,0.33,0.42,0.13,5.8,4.52,57.52,11.56,63.73,15.04,4.61,15.18,2.76,23.15,4.11,15.52,2.22,18.51,2.51,0.23,0.34,82.37,-9999,-9999,
2/28/2011 0:00,MG_S_OUT,MG-915,GRAB,SW,6.4,76,9.38,5.68,0.35,11.7,73.47,1.17,0.72,0.36,49.41,0.53,0.04,2.9,"7,038","2,120",42.65,"8,869.58",25.97,"1,281","8,788",1.29,0.28,4.14,0.87,39.25,0.09,1.18,5.94,8.15,0.16,0.03,38.55,184.78,3.37,0,0.1,0.26,0.17,6.09,41.05,114.86,26.07,85.2,35.36,14.08,26.57,12.83,39.75,14.08,26.87,10.91,26.47,10.69,0.23,0.16,77.31,-9999,-9999,
2/28/2011 0:00,MG_G_OUT,MG-916,GRAB,SW,6.4,38.2,3.86,10.78,0,0.49,52.06,1.17,0.72,0.36,42.13,0.53,0.21,1.12,"4,706",636,189.31,"6,589.99",26.2,768,"2,991",2.87,0.17,0.15,0.81,79,0.03,0.28,2.68,6.85,0.21,0.1,18.83,520.85,0.58,0,0.09,0.24,0.1,2.79,254.8,855.47,90.56,82.27,97.72,20.57,98.13,17.7,99.87,16.58,51.98,6.79,53.72,7.16,0.23,0.12,48.71,-9999,-9999,
12/6/2010 0:00,MG_S_OUT,MG-919,GRAB,SW,6.7,85.1,10.4,8.86,0.31,14.45,83.72,1.17,0.72,0.36,48.74,0.53,0.05,2.32,"7,366","2,319",10.28,"9,146.44",31.16,"1,327","8,769",0.59,0.23,0.21,0.22,13.27,0.04,0.64,5,2.01,0.15,0.3,38.6,79.91,3.38,0,0.33,0.32,0.11,6.2,0.21,41.31,7.63,48.65,8.06,2.91,6.99,1.15,12.5,2.71,7.84,1.72,11.94,1.41,0.23,0,50.76,-9999,-9999,
12/6/2010 0:00,MG_G_OUT,MG-920,GRAB,SW,6.5,59.6,6.06,5.4,0.78,0.49,96.87,7.67,0.72,15.74,41.88,0.53,0.1,1.69,"6,838",757,86.98,"8,999.44",22.98,"1,510","3,358",1.47,0.17,0.16,0.53,35.01,0.03,13.85,3.38,68.02,0.2,0.03,22.07,287.94,0.54,0,0.73,0.22,0.16,3.69,109.36,380.24,44.24,75.05,43.94,9.63,41.84,8.34,58.79,10.43,33.91,6.39,37.62,5.82,0.23,0.06,29.7,-9999,-9999,
12/20/2010 0:00,MG_WEIR,MG-921,GRAB,SW,6.6,88.1,10.39,5.9,0.29,17.16,112.06,1.17,0.72,0.36,65.19,0.53,0.07,2.36,"7,569","2,456",14.98,"8,897.53",39.94,"1,452","8,906",0.6,0.21,0.03,0.35,19.01,0.04,0.65,3.01,0.22,0.09,0.03,39.43,120.32,5.09,0,0.03,0.12,0.05,6.46,10.92,44.49,10.56,65.82,18.46,4.45,13.07,2.57,20.12,3.34,10.97,2.11,15.36,2.63,0.23,0.34,91.3,-9999,-9999,
12/20/2010 0:00,MG_S_OUT,MG-922,GRAB,SW,6.7,92.6,11.06,5.06,0,15.68,115.16,1.17,0.72,0.36,49,0.53,0.02,2.51,"7,722","2,459",18.01,"9,338.45",30.52,"1,459","9,478",0.7,0.34,0.04,0.29,19,0.04,0.74,4.16,0.98,0.13,6.06,43.26,100.46,3.48,0,0.06,0.14,0.07,7.22,4.84,56.8,9.21,39.72,11.94,3.94,12.66,1.9,16.98,2.53,8.83,2.75,14.09,2.43,0.23,0.34,53.97,-9999,-9999,
12/20/2010 0:00,MG_G_OUT,MG-923,GRAB,SW,6.4,56.1,4.57,10.63,0.59,0.49,125.56,1.17,0.72,20.89,58.47,0.53,0.11,0.02,"6,179",748,6.22,"1,117.33",0.36,968,"3,331",0.01,0.33,0.2,0.2,131.03,0.03,1.74,0,0.02,0.01,0.03,0.01,521.08,0,0,0.04,0,0,0,285.43,931.44,91.72,66.33,101.68,19.3,114.58,19.1,111.73,20.82,59.12,11.45,69.48,11.68,0.23,0.34,2.79,-9999,-9999,
1/10/2011 0:00,MG_S_OUT,MG-924,GRAB,SW,6.4,66.7,9.04,8.71,0.37,14.53,81.95,1.17,0.72,0.36,43.47,0.53,0.18,7.47,"5,837","1,741",112.63,"7,803.24",30.04,"1,198","7,680",3.29,0.5,0.1,0.65,79.05,0.05,0.77,5.84,17.86,0.19,0.03,33.49,355.15,2.54,0,0.04,0.26,0.07,6.84,126.84,285.14,44.65,172.5,51.85,11.97,67.89,11.03,64.74,13.7,40.89,8.14,51.35,10.25,0.23,0.04,100.05,-9999,-9999,
1/10/2011 0:00,MG_G_OUT,MG-925,GRAB,SW,6.2,40.5,3.53,15.45,0.24,0.49,60.1,1.17,0.72,0.36,42.19,0.53,0.27,1.99,"4,368",662,364.95,"5,595.26",38.61,830,"3,079",5.62,0.4,0.24,1.99,178.44,0.05,0.35,3.79,2.25,0.29,0.2,20.06,"1,028.32",0.63,0,0.06,0.16,0.11,4.64,551.46,"1,734.03",187.52,169.37,219.78,43.01,226.33,39.52,211.71,39.92,115.94,19.96,134.08,23.04,0.23,0.2,105.86,-9999,-9999,
2/7/2011 0:00,MG_G_OUT,MG-926,GRAB,SW,-9999,47.1,"-9,999.00","-9,999.00","-9,999.00",0.49,63.47,1.17,0.72,0.36,54.74,0.53,0.22,1.11,"5,385",794,256.33,"7,406.27",27.25,836,"3,680",4.26,0.3,0.21,2.46,149.95,0.05,0.29,2.81,2.12,0.47,0.03,21.38,572.44,0.5,0,0.04,0.11,0.11,4.01,281.66,914.89,91.19,83.99,116.51,22.49,102.13,19.05,111.45,20.77,65.75,11.13,70.72,12.46,0.23,0.31,59.98,-9999,-9999,
2/14/2011 0:00,MG_WEIR,MG-928,GRAB,SW,6.4,78.1,9.69,5.9,0,12.95,79.79,1.17,0.72,0.36,73.41,0.53,0.15,1.76,"6,679","2,200",41.96,"8,627.81",28.76,"1,313","8,453",1.11,0.34,0.05,0.38,29.17,0.04,0.68,2.96,1.49,0.07,0.03,36.64,154.54,4.52,0,0.03,0.13,0.05,6.2,21.9,85.46,14.82,69.08,21.03,5.22,20.57,3.48,26.3,5.42,15.07,2.76,22.84,3.89,0.23,0,86.28,-9999,-9999,
2/14/2011 0:00,MG_S_OUT,MG-929,GRAB,SW,6.6,82.4,10.18,6.12,0,14.73,78.03,1.17,0.72,0.36,51.6,0.53,0.13,1.98,"6,660","2,051",42.5,"8,885.31",27.79,"1,273","8,452",1.36,0.36,0.07,0.39,31.95,0.04,0.75,3.58,2.42,0.06,0.03,37.22,176.49,2.95,0,0.07,0.05,0.05,6.62,36.01,110.56,18.36,82.77,21.11,7.61,33.88,4.08,25.15,4.87,18.77,2.72,26.27,4.56,0.23,0.01,64,-9999,-9999,
2/14/2011 0:00,MG_G_OUT,MG-930,GRAB,SW,6.5,45,4.64,9.6,0.34,0.49,67.69,1.17,0.72,0.36,54.08,0.53,0.05,1.19,"5,156",695,185.87,"7,567.00",23.97,903,"3,258",2.72,0.27,0.12,0.93,78.11,0.02,0.44,2.25,10.58,0.21,0.03,20.11,495.66,0.55,0,0.13,0.05,0.08,3.33,219.39,741.46,74.45,71.91,83.08,18.89,108.38,17.88,99.54,17.17,56.88,9.68,66.43,11.48,0.23,0.13,35.55,-9999,-9999,
2/21/2011 0:00,MG_WEIR,MG-932,GRAB,SW,6.8,77.4,7.95,5.45,0,16.64,76.26,1.17,0.72,0.36,71,0.53,0.19,1.73,"6,405","2,026",73.7,"8,499.70",28.4,"1,273","7,817",2.76,0.41,0.08,0.71,65.66,0.04,0.67,3.65,0.02,0.11,0.1,34.41,209.69,4.51,0,0.04,0.02,0.05,5.85,53.54,186.28,23.72,71.97,30.44,7.43,30.95,5.38,35.83,6.31,18.81,3.95,23.87,4.48,0.23,0.01,105.86,-9999,-9999,
2/21/2011 0:00,MG_G_OUT,MG-933,GRAB,SW,6.7,42.3,3.68,8.71,0.33,0.49,60.84,1.17,0.72,0.36,49.08,0.53,0.24,1.76,"5,166",700,344.44,"7,620.35",21.95,936,"3,640",5.21,0.37,0.17,1.6,172.73,0.05,0.4,3.42,5.29,0.3,0.51,20.73,773.21,0.61,0,0.09,0,0.08,4.04,426.74,"1,381.82",143.26,105.67,153.42,32.01,173.24,27.13,164.6,29.87,83.01,12.91,84.74,10.06,0.23,0.21,65.54,-9999,-9999,
3/7/2011 0:00,MG_WEIR,MG-940,GRAB,SW,7.1,75.1,6.55,6.78,0.18,22.46,71.05,1.17,0.72,0.36,65.96,0.53,0.29,4.53,"6,231","2,008",187.43,"8,335.85",5.49,"1,279","7,861",5.37,0.67,0.16,1.05,136.69,0.08,0.75,6.1,3.34,0.11,0.03,33.24,380.03,4,0,0.03,0,0.03,6.43,141.86,406.96,48.77,138.76,63.99,13.57,59.54,10.16,68.24,11.91,37.8,5.05,41.11,6.01,0.23,0.15,170.86,-9999,-9999,
3/7/2011 0:00,MG_WEIR,MG-941,GRAB,SW,6.9,74.7,6.65,7.23,0.35,13.36,54.56,1.17,0.72,0.36,51.2,0.53,0.18,4.64,"6,142","1,930",150.79,"8,161.16",5.45,"1,341","7,693",4.36,0.56,0.12,0.74,100.36,0.08,0.61,5.51,2.29,0.08,0.29,32.6,282.23,4.14,0,0.02,0,0.04,5.76,95.57,275.1,35.05,104.94,39.84,8.66,46.77,5.8,44.73,8.15,31.59,4.29,35.86,4.79,0.23,0.04,147.74,-9999,-9999,
3/7/2011 0:00,MG_S_OUT,MG-942,GRAB,SW,6.8,70.9,8.2,0.48,1.52,16.76,57.14,1.17,0.72,0.36,39.95,0.53,0.2,6.98,"5,995","1,749",200.23,"8,364.86",5.96,"1,315","7,569",4.89,0.87,0.21,1.07,134.16,0.09,0.96,7.79,8.6,0.16,0.04,33.03,401.47,2.65,0,0.08,0,0.04,7.39,140.26,410.62,53.87,114.85,53.36,13.82,62.71,10.56,78.77,14.43,41.57,5.86,46.45,7.72,0.23,0.23,120.95,-9999,-9999,
3/7/2011 0:00,MG_S_SEEP,MG-943,GRAB,SW,6.5,136.4,10.11,7.1,0.31,18.88,77.14,1.17,0.72,0.36,393.3,0.53,0.62,10.14,"6,571","5,249","1,775.76","15,102.35",78.76,"3,398","22,776",112.81,5.41,2.47,32.74,"1,388.61",1.93,8.04,57.67,17.53,0.4,0.38,125.68,"4,865.19",1.5,0,0.17,0,0.14,41.76,"2,402.19","6,395.69",798.7,"1,560.91",960.87,226.33,"1,023.21",163.19,975.06,185.49,550.37,77.23,531.12,76.42,0.23,2.01,781.47,-9999,-9999,
10/13/2010 0:00,MG_WEIR,MG-950,GRAB,SW,6.4,88.1,"-9,999.00","-9,999.00","-9,999.00",12.77,66.44,1.17,0.72,0.36,52.18,0.53,0.25,5.99,"6,917","2,435",14.39,"8,523.58",1.87,"1,604","9,101",0.74,0.49,0.07,0.17,21.46,0.04,0.98,4.57,4.07,0.11,0.03,41.39,165.34,5.21,0,0.03,0,0.03,7.11,11.6,52.68,14.55,80.41,21.77,5.13,23.74,2.65,26.8,4.42,16.22,2.25,19.16,2.77,0.23,0.03,106.8,-9999,-9999,
11/29/2010 0:00,MG_WEIR,MG-951,GRAB,SW,6.6,106.6,"-9,999.00","-9,999.00","-9,999.00",13.46,76.93,1.17,0.72,0.36,61.02,0.53,0.09,4.86,"7,667","2,651",13.17,"9,368.88",18.92,"1,624","9,765",0.46,0.27,0.05,0.21,17.9,0.06,0.78,2.79,2.18,0.01,0.16,41.53,117.62,4.91,0,0.04,0,0.01,6.91,1.32,35.49,7.59,55.95,8.09,1.84,15.64,1.26,16.26,2.86,8.73,1.63,11.95,2.35,0.23,0.02,93.89,-9999,-9999,
3/15/2011 0:00,MG_WEIR,MG-961,GRAB,SW,6.8,77.7,7.65,12.6,0.35,14.29,59.75,1.17,0.72,0.36,71.8,0.53,0.12,5.66,"6,515","2,146",163.59,"8,608.75",14.62,"1,487","8,573",5.02,0.73,0.25,1.07,135.98,0.09,0.91,6.69,3.97,0.1,0.03,36.09,351.71,4.28,0,0.04,0,0.02,7.15,139.05,463.15,49.69,76.48,52.86,11.96,67.28,9.2,62.78,11.86,34.76,5.74,37.93,7.26,0.23,0.1,156.43,-9999,-9999,
3/15/2011 0:00,MG_S_OUT,MG-962,GRAB,SW,6.8,85.7,7.8,7.22,0.11,12.64,60.65,1.17,0.72,0.36,44.04,0.53,0.14,6.27,"6,512","1,934",166.92,"8,681.98",2.1,"1,431","8,305",5.03,0.92,0.21,0.88,124.17,0.08,1.07,7.47,8.82,0.06,0.39,34.91,393.9,2.6,0,0.17,0,0.04,7.55,146.57,430.54,53.44,108.91,69.31,15.57,68.19,10.84,79.9,13.94,40.31,7.1,41.73,7.43,0.23,0.1,120.1,-9999,-9999,
3/15/2011 0:00,MG_S_SEEP,MG-963,GRAB,SW,6.4,132.4,5.23,11.74,0.43,19.3,81.65,1.17,0.72,0.36,378.19,0.53,0.4,7.35,"6,940","4,862",854.45,"11,365.07",29.55,"4,003","10,390",29.96,2.62,0.92,10.76,787.29,0.56,6.75,29.65,15.4,0.17,0.04,48.56,"2,190.36",1.29,0,0.37,0,0.08,19.39,906.11,"4,112.09",312.02,"-9,999.00",398.81,93.5,455.12,68.6,429.81,87.82,279.99,39.26,285.16,41.84,0.23,0.56,518.66,-9999,-9999,
3/15/2011 0:00,MG_G_OUT,MG-964,GRAB,SW,6.3,46.8,4.27,17.38,0.65,0.49,44.78,1.17,0.72,0.36,37.1,0.53,0.19,5.26,"5,280",763,354.7,"7,498.24",8.14,"1,023","3,488",6.27,0.53,0.24,2.39,174.82,0.07,0.92,19.1,31.33,0.16,0.03,22.84,737.7,0.4,0,0.22,0,0.07,4.83,381.99,"1,263.18",124.3,90.85,154.61,26.98,146.02,24.46,160.68,25.16,76.6,11.38,81.65,12.23,0.23,0.27,78.22,-9999,-9999,
3/21/2011 0:00,MG_WEIR,MG-976,GRAB,SW,6.8,88,7.87,6.36,0,13.94,60.6,1.17,0.72,0.36,76.86,0.53,0.16,4.95,"6,596","2,251",105.66,"8,732.64",10.03,"1,494","8,934",3.42,0.65,0.11,0.65,93.4,0.08,0.84,5.37,2.85,0.1,0.01,36.98,282.65,4.62,0,0.02,0,0.01,6.87,98.37,303.92,36.98,90.16,40.93,8.51,56.12,5.87,53.59,9.12,30.19,4.59,35.76,6.99,0.23,0.08,143.86,-9999,-9999,
3/21/2011 0:00,MG_S_OUT,MG-977,GRAB,SW,6.9,96.9,8.38,6.06,0,14.74,62.08,1.17,0.72,0.36,45.26,0.53,0.24,4.91,"6,499","1,980",100.16,"8,717.29",2.04,"1,379","8,507",2.97,0.75,0.1,0.59,78.45,0.05,0.81,6.19,10.38,0.04,0.35,35.62,299.37,2.86,0,0.92,0,0.05,7.2,93.16,272.99,37.45,96.51,44.45,8.93,45.77,7.77,53.38,10.76,31.66,4.34,32.68,5.28,0.23,0.1,104.53,-9999,-9999,
3/21/2011 0:00,MG_S_SEEP,MG-978,GRAB,SW,6.3,126.2,4.4,7.44,0.26,18.21,84.74,1.17,0.72,0.36,375.24,0.53,0.52,5.77,"6,427","4,653",742.71,"11,450.14",30.33,"3,322","8,072",25.89,1.91,0.56,8.5,680.82,0.93,7.4,31.77,6.31,0.07,0.29,37.65,"2,723.28",1.05,0,0.07,0,0,18.43,979.97,"4,095.23",369.29,325.97,477.61,123.27,538.98,90.67,524.02,105.22,330.09,49.41,360.01,56.43,0.23,0.35,500.3,-9999,-9999,
3/21/2011 0:00,MG_G_OUT,MG-979,GRAB,SW,6.4,50.8,5.11,6.99,0.39,0.49,55.28,1.17,0.72,0.36,41.55,0.53,0.35,5.22,"5,627",829,236.14,"7,981.34",4.73,"1,216","3,607",3.78,0.39,0.16,1.04,110.34,0.04,0.75,4.55,23,0.18,0.16,24.44,549.62,0.38,0,1.26,0,0.08,4.53,249.55,855.88,89.4,107.24,101.57,18.56,101.67,16.97,110.34,18.36,60.22,9.44,54.34,9.69,0.23,0.17,56.3,-9999,-9999,
